company_id,scenario,employee_id,candidate_id,first_name,last_name,full_name,gender,city_name,high_school_name,college_name,department_id,manager_id,role_level,age,years_experience,education_level,high_school_gpa,college_gpa,referral_flag,family_link_flag,close_family_relation_flag,same_high_school_flag,same_city_flag,same_college_flag,same_last_name_flag,connection_strength,merit_score,discretionary_channel,tenure_months,performance_score,salary,promoted_flag,months_to_promotion,tenure_years,high_performer_flag,salary_band,performance_salary_gap,is_high_connection,promotion_eligible_flag
MOD-14,Moderate favoritism,EMOD1400216,CMOD1400216,Daniel,Friedman,Daniel Friedman,Male,Modi'in-Maccabim-Re'ut,Ironi Aleph Modi'in,Bar-Ilan University,D03,EMOD1400206,4,38,15,Bachelor,100.0,95.2,1,0,0,1,1,0,0,0.31,94.6,legacy_referral,53,79.7,34700.0,0,,4.416666666666667,1,4,9700.0,1,0
MOD-15,Moderate favoritism,EMOD1500004,CMOD1500004,Eitan,Dahan,Eitan Dahan,Male,Rehovot,De Shalit High School,,D02,EMOD1500149,3,26,7,High School,88.8,,0,1,0,0,1,0,0,0.26,75.1,internal_source,34,50.0,20400.0,0,,2.8333333333333335,0,1,3300.0,1,0
MOD-15,Moderate favoritism,EMOD1500019,CMOD1500019,Neta,Haddad,Neta Haddad,Female,Rehovot,De Shalit High School,The Open University of Israel,D01,EMOD1500095,3,34,8,Bachelor,88.2,88.2,0,0,0,1,1,0,0,0.38,79.5,legacy_referral,59,71.2,23000.0,1,49.0,4.916666666666667,0,3,-6388.8888888888905,1,1
MOD-15,Moderate favoritism,EMOD1500095,CMOD1500095,Gal,Cohen,Gal Cohen,Female,Haifa,Hogim High School,University of Haifa,D01,EMOD1500169,4,42,18,Bachelor,98.9,99.0,0,0,0,0,0,0,0,0.1,99.8,none,60,78.9,34600.0,0,,5.0,1,4,0.0,1,1
MOD-15,Moderate favoritism,EMOD1500149,CMOD1500149,Omer,Abutbul,Omer Abutbul,Male,Rehovot,De Shalit High School,,D02,EMOD1500169,4,31,12,High School,89.2,,1,0,0,0,1,0,0,0.2,81.6,manager_endorsement,68,69.5,33700.0,0,,5.666666666666667,0,4,8866.666666666668,1,1
MOD-15,Moderate favoritism,EMOD1500169,CMOD1500169,Noa,Levi,Noa Levi,Female,Rehovot,De Shalit High School,Bar-Ilan University,EXEC,,5,38,15,Bachelor,100.0,94.4,1,0,0,1,1,1,0,0.33,96.2,legacy_referral,52,81.7,52100.0,0,,4.333333333333333,1,4,15133.333333333336,1,0
MOD-15,Moderate favoritism,EMOD1500206,CMOD1500206,Amit,Nasser,Amit Nasser,Male,Tel Aviv,Herzliya Hebrew Gymnasium,Tel Aviv University,D02,EMOD1500149,3,32,9,Bachelor,93.5,90.6,0,0,0,0,0,1,0,0.05,83.2,alumni_network,45,68.5,22300.0,0,,3.75,0,2,2400.0,1,0
MOD-15,Moderate favoritism,EMOD1500278,CMOD1500278,Yonatan,Friedman,Yonatan Friedman,Male,Rehovot,Amit Rehovot,,D03,EMOD1500169,4,36,15,High School,76.5,,1,0,0,1,1,0,0,0.41,76.9,legacy_referral,51,63.6,32500.0,0,,4.25,0,3,-8050.0,1,0
MOD-16,Moderate favoritism,EMOD1600016,CMOD1600016,Tamar,Sharabi,Tamar Sharabi,Female,Modi'in-Maccabim-Re'ut,Ironi Aleph Modi'in,Bar-Ilan University,D01,EMOD1600063,3,37,14,Bachelor,92.5,87.3,1,0,0,0,0,0,0,0.21,86.7,referral,37,66.7,22000.0,0,,3.0833333333333335,0,2,-133.33333333333212,1,0
MOD-16,Moderate favoritism,EMOD1600020,CMOD1600020,Yair,Cohen,Yair Cohen,Male,Haifa,The Hebrew Reali School,Technion,D02,EMOD1600093,3,35,10,Bachelor,67.6,74.9,1,1,0,1,1,1,0,0.58,75.0,legacy_referral,51,68.0,22700.0,0,,4.25,0,2,0.0,1,0
MOD-16,Moderate favoritism,EMOD1600042,CMOD1600042,Tamar,Gabay,Tamar Gabay,Female,Haifa,The Hebrew Reali School,The Open University of Israel,D01,EMOD1600063,3,31,8,Bachelor,87.6,76.5,0,0,0,0,1,0,0,0.18,72.9,internal_source,36,66.7,22000.0,0,,3.0,0,2,-133.33333333333212,1,0
MOD-16,Moderate favoritism,EMOD1600063,CMOD1600063,David,Katz,David Katz,Male,Haifa,The Hebrew Reali School,Technion,D01,EMOD1600144,4,42,17,Master,82.1,87.8,1,1,0,0,1,1,0,0.32,78.2,alumni_network,42,57.6,31200.0,0,,3.5,0,3,10900.0,1,0
MOD-16,Moderate favoritism,EMOD1600093,CMOD1600093,Yael,Azoulay,Yael Azoulay,Female,Haifa,The Hebrew Reali School,Technion,D02,EMOD1600144,4,41,16,Bachelor,82.5,86.6,1,1,0,1,1,0,0,0.58,91.1,legacy_referral,50,79.5,34700.0,0,,4.166666666666667,1,4,-9100.0,1,0
MOD-16,Moderate favoritism,EMOD1600109,CMOD1600109,Neta,Peretz,Neta Peretz,Female,Haifa,The Hebrew Reali School,Technion,D02,EMOD1600093,3,36,7,Master,87.8,90.4,0,0,0,1,1,1,0,0.43,68.8,legacy_referral,52,61.0,21900.0,0,,4.333333333333333,0,2,-8833.333333333332,1,0
MOD-16,Moderate favoritism,EMOD1600115,CMOD1600115,Yuval,Dayan,Yuval Dayan,Male,Haifa,The Hebrew Reali School,The Open University of Israel,D01,EMOD1600063,2,32,4,Master,76.0,83.5,1,0,0,1,1,0,0,0.51,71.0,legacy_referral,31,68.5,15000.0,0,,2.5833333333333335,0,1,-4900.0,1,0
MOD-16,Moderate favoritism,EMOD1600134,CMOD1600134,Roee,Ben-David,Roee Ben-David,Male,Haifa,The Hebrew Reali School,Technion,D03,EMOD1600144,4,43,20,Bachelor,88.5,85.5,0,0,0,1,1,1,0,0.44,90.9,legacy_referral,42,72.2,33300.0,0,,3.5,0,4,-666.6666666666642,1,0
MOD-16,Moderate favoritism,EMOD1600144,CMOD1600144,Maya,Cohen,Maya Cohen,Female,Haifa,The Hebrew Reali School,University of Haifa,EXEC,,5,50,22,Master,84.1,85.6,0,1,0,1,1,1,0,0.52,86.2,legacy_referral,81,77.0,52900.0,0,,6.75,1,4,22300.0,1,1
MOD-16,Moderate favoritism,EMOD1600157,CMOD1600157,David,Malka,David Malka,Male,Haifa,The Hebrew Reali School,University of Haifa,D01,EMOD1600063,3,39,14,Bachelor,91.8,80.9,0,0,0,1,1,0,0,0.34,87.9,legacy_referral,62,67.4,22700.0,0,,5.166666666666667,0,2,380.0,1,1
MOD-16,Moderate favoritism,EMOD1600165,CMOD1600165,Noam,Avraham,Noam Avraham,Male,Haifa,The Hebrew Reali School,University of Haifa,D01,EMOD1600063,3,38,14,Bachelor,87.9,86.2,1,0,0,1,1,1,0,0.56,93.2,legacy_referral,31,78.4,23100.0,0,,2.5833333333333335,1,3,-4660.0,1,0
MOD-16,Moderate favoritism,EMOD1600167,CMOD1600167,Noam,Dahan,Noam Dahan,Male,Haifa,Hogim High School,University of Haifa,D03,EMOD1600134,3,37,12,Master,81.5,89.2,1,0,0,0,1,1,0,0.32,93.3,alumni_network,33,76.8,22900.0,0,,2.75,1,3,60.0,1,0
MOD-16,Moderate favoritism,EMOD1600181,CMOD1600181,Omer,Peretz,Omer Peretz,Male,Haifa,Hogim High School,Technion,D03,EMOD1600134,2,30,4,Master,95.0,87.2,1,0,0,0,1,0,0,0.25,79.1,manager_endorsement,23,72.6,15000.0,1,9.0,1.9166666666666667,0,1,-8400.0,1,1
MOD-16,Moderate favoritism,EMOD1600221,CMOD1600221,Shahar,Malka,Shahar Malka,Male,Haifa,The Hebrew Reali School,University of Haifa,D01,EMOD1600063,3,43,16,Master,80.6,87.9,1,0,0,0,1,0,0,0.25,85.6,manager_endorsement,48,80.5,23600.0,0,,4.0,1,3,0.0,1,0
MOD-16,Moderate favoritism,EMOD1600230,CMOD1600230,David,Cohen,David Cohen,Male,Haifa,Hogim High School,University of Haifa,D03,EMOD1600134,2,32,6,Bachelor,91.3,98.0,1,1,0,0,1,1,0,0.34,88.7,alumni_network,28,80.1,15600.0,0,,2.3333333333333335,1,1,-5266.666666666668,1,0
MOD-16,Moderate favoritism,EMOD1600289,CMOD1600289,Amit,Azoulay,Amit Azoulay,Female,Herzliya,Rabin High School Herzliya,,D03,EMOD1600134,3,34,15,High School,94.2,,0,0,0,0,0,0,0,0.1,87.4,none,36,70.9,22300.0,0,,3.0,0,2,0.0,1,0
HNR-01,High nepotism risk,EHNR0100115,CHNR0100115,Amit,Levi,Amit Levi,Female,Kfar Saba,Galili High School,Tel Aviv University,D01,EHNR0100322,4,40,9,Doctorate,90.2,85.1,1,0,0,1,1,1,0,0.53,83.1,legacy_referral,46,64.3,32700.0,1,37.0,3.8333333333333335,0,3,5100.0,1,1
HNR-01,High nepotism risk,EHNR0100154,CHNR0100154,Adi,Toledano,Adi Toledano,Female,Kfar Saba,Katzir High School Kfar Saba,Tel Aviv University,D02,EHNR0100322,4,38,15,Bachelor,84.7,77.7,1,0,0,1,1,1,0,0.49,77.2,legacy_referral,46,54.6,31300.0,0,,3.8333333333333335,0,3,0.0,1,0
HNR-01,High nepotism risk,EHNR0100167,CHNR0100167,Gal,Sharabi,Gal Sharabi,Female,Haifa,Hogim High School,University of Haifa,D01,EHNR0100115,3,37,10,Bachelor,78.5,77.1,1,0,0,1,1,0,0,0.47,70.6,legacy_referral,36,67.0,22300.0,0,,3.0,0,2,2400.0,1,0
HNR-01,High nepotism risk,EHNR0100205,CHNR0100205,Tal,Abutbul,Tal Abutbul,Female,Ashdod,Makif Tet Ashdod,Ben-Gurion University of the Negev,D03,EHNR0100322,4,38,15,Bachelor,86.0,90.7,0,0,0,0,0,0,0,0.17,86.3,none,46,70.1,33100.0,0,,3.8333333333333335,0,3,5325.0,1,0
HNR-01,High nepotism risk,EHNR0100225,CHNR0100225,David,Biton,David Biton,Male,Rehovot,De Shalit High School,Tel Aviv University,D02,EHNR0100154,3,32,7,Bachelor,100.0,99.0,1,0,0,0,0,1,0,0.36,86.2,alumni_network,36,76.2,23100.0,0,,3.0,1,3,0.0,1,0
HNR-01,High nepotism risk,EHNR0100227,CHNR0100227,Gal,Ohayon,Gal Ohayon,Female,Nazareth,St. Joseph High School Nazareth,Technion,D01,EHNR0100115,2,30,5,Master,84.5,86.9,1,1,1,0,0,1,1,0.77,73.4,family,21,54.8,14200.0,0,,1.75,0,1,0.0,1,0
HNR-01,High nepotism risk,EHNR0100241,CHNR0100241,Omer,Biton,Omer Biton,Male,Kfar Saba,Rabin High School Kfar Saba,Reichman University,D01,EHNR0100115,2,28,4,Bachelor,88.1,89.1,1,0,0,1,1,0,0,0.46,72.9,legacy_referral,36,64.0,14800.0,0,,3.0,0,1,-4325.0,1,0
HNR-01,High nepotism risk,EHNR0100293,CHNR0100293,Nadav,Dahan,Nadav Dahan,Male,Kfar Saba,Katzir High School Kfar Saba,Tel Aviv University,D02,EHNR0100154,1,26,0,Bachelor,88.6,99.0,1,0,0,1,1,0,0,0.4,76.6,legacy_referral,7,62.8,9600.0,1,6.0,0.5833333333333334,0,1,-8425.0,1,1
HNR-01,High nepotism risk,EHNR0100295,CHNR0100295,Neta,Biton,Neta Biton,Female,Kfar Saba,Katzir High School Kfar Saba,The Open University of Israel,D01,EHNR0100115,3,32,9,Bachelor,82.8,80.4,0,1,0,0,1,0,0,0.28,84.0,internal_source,22,61.2,21300.0,0,,1.8333333333333333,0,1,-200.0,1,0
HNR-01,High nepotism risk,EHNR0100322,CHNR0100322,Tal,Shapiro,Tal Shapiro,Female,Kfar Saba,Rabin High School Kfar Saba,The Open University of Israel,EXEC,,5,43,20,Bachelor,81.5,75.7,1,1,0,1,1,0,0,0.55,80.6,legacy_referral,56,62.6,49000.0,0,,4.666666666666667,0,4,20533.333333333332,1,0
HNR-02,High nepotism risk,EHNR0200021,CHNR0200021,Omer,Friedman,Omer Friedman,Male,Holon,Ironi Gimel Holon,Ono Academic College,D01,EHNR0200061,2,28,3,Bachelor,94.8,83.2,1,0,0,1,1,0,0,0.58,61.8,legacy_referral,18,60.7,14400.0,0,,1.5,0,1,0.0,1,0
HNR-02,High nepotism risk,EHNR0200025,CHNR0200025,David,Gabay,David Gabay,Male,Ramat Gan,Ohel Shem,Bar-Ilan University,D01,EHNR0200061,3,46,18,Bachelor,100.0,89.9,0,0,0,0,0,0,0,0.15,92.1,none,66,64.3,22500.0,0,,5.5,0,2,-5100.0,1,1
HNR-02,High nepotism risk,EHNR0200045,CHNR0200045,Neta,Cohen,Neta Cohen,Female,Rishon LeZion,Ironi Gimel Rishon LeZion,Ono Academic College,D01,EHNR0200061,3,34,11,Bachelor,78.4,88.8,1,0,0,0,0,0,0,0.17,75.4,referral,52,59.8,21700.0,0,,4.333333333333333,0,1,-50.0,1,0
HNR-02,High nepotism risk,EHNR0200047,CHNR0200047,Noa,Biton,Noa Biton,Female,Bnei Brak,Amit Bnei Brak,Bar-Ilan University,D03,EHNR0200272,3,38,15,Bachelor,92.0,94.6,0,1,0,1,1,0,0,0.51,90.5,legacy_referral,25,61.3,21500.0,1,12.0,2.0833333333333335,0,1,0.0,1,1
HNR-02,High nepotism risk,EHNR0200061,CHNR0200061,Ido,Ben-David,Ido Ben-David,Male,Netanya,Rabin High School Netanya,Tel Aviv University,D01,EHNR0200216,4,49,24,Master,85.5,83.4,1,1,1,0,1,0,1,0.7,79.3,family,54,63.8,33100.0,0,,4.5,0,3,-1933.3333333333358,1,0
HNR-02,High nepotism risk,EHNR0200119,CHNR0200119,Ariel,Levi,Ariel Levi,Male,Bnei Brak,Amit Bnei Brak,Bar-Ilan University,D03,EHNR0200272,1,27,2,Bachelor,96.1,89.2,1,0,0,0,1,1,1,0.34,85.5,alumni_network,18,67.2,9900.0,0,,1.5,0,1,-15783.333333333332,1,0
HNR-02,High nepotism risk,EHNR0200191,CHNR0200191,Yael,Biton,Yael Biton,Female,Bnei Brak,Bnei Brak Municipal High School,The Open University of Israel,D01,EHNR0200061,3,42,15,Bachelor,92.2,93.2,1,1,0,0,1,0,0,0.29,88.5,manager_endorsement,35,74.5,22800.0,0,,2.9166666666666665,0,2,-9266.666666666668,1,0
HNR-02,High nepotism risk,EHNR0200196,CHNR0200196,Omer,Levi,Omer Levi,Male,Bat Yam,Ironi High School Bat Yam,Ono Academic College,D02,EHNR0200216,4,50,25,Bachelor,86.7,75.6,0,1,0,0,0,0,0,0.22,76.8,none,28,68.9,32300.0,0,,2.3333333333333335,0,3,5250.0,1,0
HNR-02,High nepotism risk,EHNR0200216,CHNR0200216,Yael,Dayan,Yael Dayan,Female,Kfar Saba,Rabin High School Kfar Saba,Tel Aviv University,EXEC,,5,50,25,Master,93.3,87.0,1,0,0,0,0,0,0,0.16,88.9,referral,56,66.6,49100.0,0,,4.666666666666667,0,4,22560.0,1,0
HNR-02,High nepotism risk,EHNR0200241,CHNR0200241,Eitan,Shapiro,Eitan Shapiro,Male,Bnei Brak,Bnei Brak Municipal High School,The Open University of Israel,D02,EHNR0200196,3,42,19,Bachelor,86.4,88.7,1,1,0,0,1,0,0,0.28,81.4,manager_endorsement,43,66.4,22200.0,0,,3.5833333333333335,0,2,-2675.0,1,0
HNR-02,High nepotism risk,EHNR0200257,CHNR0200257,Eitan,Katz,Eitan Katz,Male,Haifa,The Hebrew Reali School,University of Haifa,D02,EHNR0200196,3,37,14,Bachelor,76.3,66.9,1,0,0,0,0,0,0,0.23,68.4,referral,69,56.6,21900.0,0,,5.75,0,2,0.0,1,1
HNR-02,High nepotism risk,EHNR0200272,CHNR0200272,Daniel,Dahan,Daniel Dahan,Male,Petah Tikva,Golda High School,Ono Academic College,D03,EHNR0200216,4,44,19,Bachelor,87.3,82.0,1,1,1,0,1,0,1,0.75,79.2,family,36,53.2,31100.0,0,,3.0,0,3,0.0,1,0
HNR-02,High nepotism risk,EHNR0200278,CHNR0200278,Maya,Abutbul,Maya Abutbul,Female,Bnei Brak,Bnei Brak Municipal High School,,D01,EHNR0200061,3,29,10,High School,86.8,,1,0,0,0,1,0,0,0.25,82.0,manager_endorsement,19,65.1,21500.0,0,,1.5833333333333333,0,1,-400.0,1,0
HNR-02,High nepotism risk,EHNR0200279,CHNR0200279,Assaf,Dahan,Assaf Dahan,Male,Holon,Kugel High School,Tel Aviv University,D03,EHNR0200272,3,44,15,Master,77.1,91.8,1,0,0,0,1,1,0,0.3,95.4,alumni_network,40,73.8,22900.0,0,,3.3333333333333335,0,3,-3566.666666666668,1,0
HNR-02,High nepotism risk,EHNR0200306,CHNR0200306,Noa,Sharabi,Noa Sharabi,Female,Bnei Brak,Ohel Shem Religious High School,Bar-Ilan University,D03,EHNR0200272,3,41,16,Master,86.1,83.2,1,0,0,1,1,1,0,0.31,84.8,legacy_referral,38,71.2,22600.0,0,,3.1666666666666665,0,2,-6788.8888888888905,1,0
HNR-02,High nepotism risk,EHNR0200320,CHNR0200320,Eitan,Mizrahi,Eitan Mizrahi,Male,Ramat Gan,Amit Ramat Gan,Bar-Ilan University,D02,EHNR0200196,3,38,12,Master,86.9,79.9,1,1,0,0,0,1,0,0.42,81.7,alumni_network,48,63.7,22200.0,0,,4.0,0,2,-675.0,1,0
HNR-02,High nepotism risk,EHNR0200326,CHNR0200326,Shahar,Ben-David,Shahar Ben-David,Male,Netanya,Rabin High School Netanya,Reichman University,D03,EHNR0200272,3,40,12,Bachelor,77.0,90.6,1,1,1,0,1,0,1,0.91,83.7,family,33,58.4,21800.0,0,,2.75,0,2,-400.0,1,0
HNR-02,High nepotism risk,EHNR0200337,CHNR0200337,Daniel,Buzaglo,Daniel Buzaglo,Male,Rishon LeZion,Gymnasia Realit Rishon LeZion,,D02,EHNR0200196,3,36,17,High School,98.2,,0,0,0,0,0,0,0,0.18,90.2,none,63,61.4,22200.0,0,,5.25,0,2,-5550.0,1,1
HNR-03,High nepotism risk,EHNR0300029,CHNR0300029,Omer,Friedman,Omer Friedman,Male,Jerusalem,Boyer High School,Hebrew University of Jerusalem,EXEC,,5,42,19,Bachelor,81.0,77.1,0,1,1,0,0,0,1,0.63,81.5,family,68,67.1,50700.0,0,,5.666666666666667,0,4,24475.0,1,1
HNR-03,High nepotism risk,EHNR0300030,CHNR0300030,Yarden,Cohen,Yarden Cohen,Female,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D01,EHNR0300029,4,37,13,Bachelor,88.9,96.2,0,0,0,0,0,0,0,0.05,93.1,none,27,66.6,31800.0,0,,2.25,0,3,5260.0,1,0
HNR-03,High nepotism risk,EHNR0300044,CHNR0300044,Daniel,Mizrahi,Daniel Mizrahi,Male,Jerusalem,Leyada High School,Hebrew University of Jerusalem,D02,EHNR0300029,4,43,15,Bachelor,96.1,86.9,0,0,0,1,1,0,0,0.28,88.2,legacy_referral,65,64.6,33100.0,0,,5.416666666666667,0,3,0.0,1,1
HNR-03,High nepotism risk,EHNR0300062,CHNR0300062,Noam,Peretz,Noam Peretz,Male,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D03,EHNR0300214,1,23,0,Bachelor,100.0,83.7,1,1,0,1,1,0,0,0.5,68.5,legacy_referral,15,57.2,9500.0,0,,1.25,0,1,-6050.0,1,0
HNR-03,High nepotism risk,EHNR0300067,CHNR0300067,Michal,Amar,Michal Amar,Female,Petah Tikva,Amit Bar Ilan Petah Tikva,Tel Aviv University,D02,EHNR0300044,1,31,2,Bachelor,93.1,81.2,1,0,0,0,0,0,0,0.19,73.1,referral,6,57.0,9300.0,0,,0.5,0,1,0.0,1,0
HNR-03,High nepotism risk,EHNR0300143,CHNR0300143,Daniel,Malka,Daniel Malka,Male,Jerusalem,Boyer High School,Hadassah Academic College,D02,EHNR0300044,3,38,13,Bachelor,87.4,77.2,0,1,0,0,1,0,0,0.33,85.0,internal_source,26,69.0,22100.0,0,,2.1666666666666665,0,2,-3566.666666666668,1,0
HNR-03,High nepotism risk,EHNR0300179,CHNR0300179,Tamar,Levi,Tamar Levi,Female,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D03,EHNR0300214,3,38,14,Bachelor,92.8,82.7,0,0,0,1,1,0,0,0.33,66.5,legacy_referral,50,66.0,22400.0,0,,4.166666666666667,0,2,0.0,1,0
HNR-03,High nepotism risk,EHNR0300214,CHNR0300214,Rotem,Sharabi,Rotem Sharabi,Female,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D03,EHNR0300029,4,44,19,Master,81.6,92.6,1,0,0,1,1,0,0,0.42,83.6,legacy_referral,64,72.3,34300.0,0,,5.333333333333333,0,4,1160.0,1,1
HNR-03,High nepotism risk,EHNR0300249,CHNR0300249,Ariel,Friedman,Ariel Friedman,Male,Jerusalem,Leyada High School,Hebrew University of Jerusalem,D03,EHNR0300214,3,34,7,Bachelor,84.9,89.5,1,1,1,0,0,0,1,0.55,79.3,family,34,53.0,21000.0,0,,2.8333333333333335,0,1,0.0,1,0
HNR-03,High nepotism risk,EHNR0300286,CHNR0300286,Amit,Malka,Amit Malka,Female,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D01,EHNR0300030,3,34,7,Master,86.7,90.9,1,0,0,1,1,0,0,0.44,75.9,legacy_referral,28,58.7,21300.0,0,,2.3333333333333335,0,1,5900.0,1,0
HNR-04,High nepotism risk,EHNR0400054,CHNR0400054,Ido,Mizrahi,Ido Mizrahi,Male,Ashdod,Makif Tet Ashdod,Sapir College,D01,EHNR0400192,3,36,9,Master,100.0,91.4,0,0,0,0,0,0,0,0.0,88.0,none,65,73.2,23200.0,0,,5.416666666666667,0,3,-3300.0,0,1
HNR-04,High nepotism risk,EHNR0400055,CHNR0400055,Lihi,Cohen,Lihi Cohen,Female,Bat Yam,Ramot High School Bat Yam,Ono Academic College,D02,EHNR0400252,3,35,12,Bachelor,90.8,86.1,1,0,0,1,1,1,0,0.6,83.6,legacy_referral,45,66.2,22500.0,1,28.0,3.75,0,2,6450.0,1,1
HNR-04,High nepotism risk,EHNR0400075,CHNR0400075,Roni,Haddad,Roni Haddad,Female,Bat Yam,Ramot High School Bat Yam,Ono Academic College,D01,EHNR0400192,1,28,2,Master,74.7,95.7,0,0,0,1,1,1,0,0.54,77.7,legacy_referral,25,68.7,10100.0,0,,2.0833333333333335,0,1,-7975.0,1,0
HNR-04,High nepotism risk,EHNR0400120,CHNR0400120,Yael,Biton,Yael Biton,Female,Bat Yam,Ramot High School Bat Yam,Ono Academic College,D01,EHNR0400192,1,27,1,Bachelor,83.2,86.6,1,0,0,1,1,1,0,0.5,66.4,legacy_referral,23,60.9,9800.0,0,,1.9166666666666667,0,1,0.0,1,0
HNR-04,High nepotism risk,EHNR0400151,CHNR0400151,Gal,Harari,Gal Harari,Female,Bat Yam,ORT Ramat Yosef,Tel Aviv University,EXEC,,5,41,15,Bachelor,77.3,93.6,1,0,0,0,0,1,0,0.26,87.1,alumni_network,76,79.6,53000.0,0,,6.333333333333333,1,4,15100.0,1,1
HNR-04,High nepotism risk,EHNR0400166,CHNR0400166,Noam,Cohen,Noam Cohen,Male,Holon,Kugel High School,Ono Academic College,D02,EHNR0400252,3,39,15,Bachelor,80.5,80.6,1,0,0,0,0,1,0,0.24,72.8,alumni_network,57,72.3,23100.0,0,,4.75,0,3,-10040.0,1,0
HNR-04,High nepotism risk,EHNR0400176,CHNR0400176,Moran,Friedman,Moran Friedman,Female,Bat Yam,Ramot High School Bat Yam,Bar-Ilan University,D01,EHNR0400192,2,35,6,Doctorate,100.0,86.2,1,0,0,1,1,0,0,0.43,84.4,legacy_referral,20,66.6,14700.0,0,,1.6666666666666667,0,1,-11840.0,1,0
HNR-04,High nepotism risk,EHNR0400192,CHNR0400192,Amit,Sadeh,Amit Sadeh,Female,Bat Yam,Ramot High School Bat Yam,,D01,EHNR0400151,4,38,18,High School,68.5,,1,0,0,1,1,0,0,0.41,70.6,legacy_referral,52,59.5,32100.0,0,,4.333333333333333,0,3,0.0,1,0
HNR-04,High nepotism risk,EHNR0400227,CHNR0400227,David,Cohen,David Cohen,Male,Bat Yam,Ramot High School Bat Yam,Tel Aviv University,D01,EHNR0400192,3,34,8,Master,78.1,82.4,1,0,0,1,1,0,0,0.44,77.0,legacy_referral,39,48.4,20600.0,0,,3.25,0,1,0.0,1,0
HNR-04,High nepotism risk,EHNR0400252,CHNR0400252,Shira,Nasser,Shira Nasser,Female,Bat Yam,Ramot High School Bat Yam,Ono Academic College,D02,EHNR0400151,4,37,11,Bachelor,83.7,97.6,1,0,0,0,1,1,0,0.35,90.4,alumni_network,30,67.5,32400.0,0,,2.5,0,3,0.0,1,0
HNR-04,High nepotism risk,EHNR0400274,CHNR0400274,Ori,Turgeman,Ori Turgeman,Male,Holon,Ironi Gimel Holon,Ono Academic College,D03,EHNR0400279,1,30,1,Master,93.4,72.5,1,0,0,0,0,1,0,0.36,71.8,alumni_network,1,54.1,9200.0,0,,0.08333333333333333,0,1,0.0,1,0
HNR-04,High nepotism risk,EHNR0400279,CHNR0400279,Omer,Cohen,Omer Cohen,Male,Bat Yam,ORT Ramat Yosef,Tel Aviv University,D03,EHNR0400151,4,43,16,Bachelor,69.9,77.6,1,0,0,0,1,1,0,0.23,74.0,alumni_network,61,59.1,32200.0,0,,5.083333333333333,0,3,11125.0,1,1
HNR-04,High nepotism risk,EHNR0400297,CHNR0400297,Adi,Levi,Adi Levi,Female,Tel Aviv,Herzliya Hebrew Gymnasium,Ono Academic College,D01,EHNR0400192,3,38,12,Bachelor,77.0,74.5,0,1,0,0,0,0,0,0.26,70.3,none,18,49.7,20100.0,0,,1.5,0,1,0.0,1,0
HNR-05,High nepotism risk,EHNR0500054,CHNR0500054,Eitan,Peretz,Eitan Peretz,Male,Ramat Gan,Ohel Shem,Tel Aviv University,D01,EHNR0500132,4,48,18,Doctorate,81.4,76.5,1,0,0,1,1,0,0,0.37,84.8,legacy_referral,63,60.4,32600.0,0,,5.25,0,3,5550.0,1,1
HNR-05,High nepotism risk,EHNR0500057,CHNR0500057,Noa,Toledano,Noa Toledano,Female,Jerusalem,Leyada High School,The Open University of Israel,D02,EHNR0500132,4,46,21,Bachelor,84.5,90.3,0,0,0,0,1,0,0,0.21,89.6,internal_source,80,65.0,33600.0,0,,6.666666666666667,0,4,5700.0,1,1
HNR-05,High nepotism risk,EHNR0500101,CHNR0500101,Alon,Mizrahi,Alon Mizrahi,Male,Jerusalem,Leyada High School,Hadassah Academic College,D01,EHNR0500054,3,39,13,Master,84.1,62.6,1,1,0,1,1,0,0,0.67,70.3,legacy_referral,56,63.9,22700.0,0,,4.666666666666667,0,2,0.0,1,0
HNR-05,High nepotism risk,EHNR0500132,CHNR0500132,Neta,Turgeman,Neta Turgeman,Female,Jerusalem,Gymnasia Rehavia,Hadassah Academic College,EXEC,,5,46,22,Bachelor,85.6,93.4,0,0,0,1,1,0,0,0.39,85.0,legacy_referral,91,78.1,53400.0,0,,7.583333333333333,1,4,16033.333333333336,1,1
HNR-05,High nepotism risk,EHNR0500178,CHNR0500178,Tamar,Berkowitz,Tamar Berkowitz,Female,Bnei Brak,Bnei Brak Municipal High School,Bar-Ilan University,D02,EHNR0500057,3,41,17,Bachelor,100.0,93.9,0,0,0,0,0,0,0,0.13,95.0,none,23,74.5,22400.0,0,,1.9166666666666667,0,2,-9666.666666666668,1,0
HNR-05,High nepotism risk,EHNR0500181,CHNR0500181,Daniel,Ohayon,Daniel Ohayon,Male,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D01,EHNR0500054,3,33,10,Bachelor,83.7,83.4,0,1,0,0,0,0,0,0.09,75.9,none,56,63.1,22100.0,0,,4.666666666666667,0,2,1825.0,1,0
